Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1790407603,50,,Aggregated,29.200000,17.200000,7,8,10,11,35,2300,2500,2600,3000,3200,3200,3158,2053,7,209.28409591164595,1.9097229996987153,3188.0052389997218,120.24034198860038
1790407604,50,,Aggregated,29.400000,17.400000,7,8,10,11,34,2300,2500,2600,3000,3200,3200,3191,2078,7,208.6985189739818,1.9097229996987153,3188.0052389997218,120.05954246317769
1790407605,50,,Aggregated,29.600000,17.000000,7,8,10,11,34,2300,2500,2600,3000,3200,3200,3214,2092,7,208.67782808524584,1.9097229996987153,3188.0052389997218,120.11138767890479
1790407606,50,,Aggregated,29.200000,16.900000,7,8,10,11,33,2300,2500,2600,3000,3200,3200,3248,2115,7,208.11024915331905,1.9097229996987153,3188.0052389997218,120.06773399014779
1790407607,50,,Aggregated,29.600000,17.300000,7,8,10,11,33,2300,2500,2600,3000,3200,3200,3278,2133,7,208.5947237477073,1.9097229996987153,3188.0052389997218,120.14368517388651
1790407608,50,,Aggregated,29.200000,17.300000,7,8,10,11,33,2300,2500,2600,3000,3200,3200,3310,2154,7,208.85582808398377,1.9097229996987153,3188.0052389997218,120.13534743202418
1790407609,50,,Aggregated,29.900000,17.900000,7,8,10,11,33,2300,2500,2600,3000,3200,3200,3341,2170,7,208.3316787820978,1.9097229996987153,3188.0052389997218,120.3349296617779
1790407610,50,,Aggregated,29.300000,17.600000,7,8,10,11,33,2300,2500,2600,3000,3200,3200,3372,2187,7,208.51617960053082,1.9097229996987153,3188.0052389997218,120.48457888493476
1790407611,50,,Aggregated,29.700000,18.100000,7,8,10,11,33,2300,2500,2600,3000,3200,3200,3397,2202,7,208.38702229466838,1.9097229996987153,3188.0052389997218,120.54400942007653
1790407612,50,,Aggregated,30.200000,18.000000,7,8,10,11,33,2300,2500,2600,3000,3200,3200,3425,2221,7,208.6960542966379,1.9097229996987153,3188.0052389997218,120.5007299270073
1790407613,50,,Aggregated,29.700000,18.000000,7,8,10,11,33,2300,2500,2600,3000,3200,3200,3452,2233,7,209.18233116627556,1.9097229996987153,3188.0052389997218,120.75811123986095
1790407614,50,,Aggregated,29.500000,18.000000,7,8,10,11,33,2300,2500,2600,3000,3200,3200,3483,2251,7,208.7759571096707,1.9097229996987153,3188.0052389997218,120.8521389606661
1790407615,50,,Aggregated,29.300000,18.200000,7,8,10,11,33,2300,2500,2600,3000,3200,3200,3513,2265,7,209.08547898433918,1.9097229996987153,3188.0052389997218,121.09877597495019
1790407616,50,,Aggregated,29.500000,18.100000,7,8,10,11,33,2300,2500,2600,3000,3200,3200,3539,2280,7,209.07249273862251,1.9097229996987153,3188.0052389997218,121.17829895450693
